year,value,variable,country,unit,transform_id
1990,0.5285714285714286,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
1991,0.4714285714285714,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
1992,0.4142857142857143,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
1993,0.2714285714285714,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
1994,0.1,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
1995,0.07142857142857142,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
1996,0.2,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
1997,0.35714285714285715,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
1998,0.44285714285714284,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
1999,0.3,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2000,0.15714285714285714,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2001,0.38571428571428573,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2002,0.4,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2003,0.3142857142857143,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2004,0.17142857142857143,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2005,0.24285714285714285,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2006,0.32857142857142857,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2007,0.34285714285714286,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2008,0.11428571428571428,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2009,0.05714285714285714,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2010,0.04285714285714286,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2011,0.014285714285714285,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2012,0.02857142857142857,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2013,0.08571428571428572,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2014,0.12857142857142856,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2015,0.37142857142857144,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2016,0.18571428571428572,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2017,0.2857142857142857,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2018,0.2571428571428571,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2019,0.21428571428571427,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2020,0.14285714285714285,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2021,0.22857142857142856,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2022,0.45714285714285713,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2023,0.5,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2024,0.5571428571428572,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2025,0.5428571428571428,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
2026,0.5714285714285714,fx_usdjpy_pctrank,jp,pct_rank,H3-PCTRANK-jp-fx_usdjpy
