quarter,value,variable,country,unit,source_note
1959-Q2,0.274106,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1959-Q3,0.316975,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1959-Q4,0.255114,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1960-Q1,0.361811,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1960-Q2,0.309761,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1960-Q3,0.365239,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1960-Q4,0.284971,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1961-Q1,0.392384,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1961-Q2,0.341562,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1961-Q3,0.401928,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1961-Q4,0.317503,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1962-Q1,0.402193,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1962-Q2,0.347275,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1962-Q3,0.397731,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1962-Q4,0.317093,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1963-Q1,0.398244,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1963-Q2,0.336587,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1963-Q3,0.382352,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1963-Q4,0.31871,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1964-Q1,0.396945,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1964-Q2,0.336036,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1964-Q3,0.384905,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1964-Q4,0.32017,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1965-Q1,0.383516,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1965-Q2,0.318949,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1965-Q3,0.351699,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1965-Q4,0.296756,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1966-Q1,0.362812,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1966-Q2,0.326669,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1966-Q3,0.370016,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1966-Q4,0.311051,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1967-Q1,0.37918,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1967-Q2,0.344512,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1967-Q3,0.383052,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1967-Q4,0.335634,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1968-Q1,0.413892,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1968-Q2,0.358395,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1968-Q3,0.388667,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1968-Q4,0.341703,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1969-Q1,0.408613,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1969-Q2,0.364225,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1969-Q3,0.416463,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1969-Q4,0.365162,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1970-Q1,0.43554,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1970-Q2,0.379624,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1970-Q3,0.421571,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1970-Q4,0.367559,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1971-Q1,0.428277,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1971-Q2,0.364507,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1971-Q3,0.400623,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1971-Q4,0.353907,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1972-Q1,0.421659,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1972-Q2,0.356017,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1972-Q3,0.398006,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1972-Q4,0.36359,i_q_gfcf,JP,ratio,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
