quarter,value,variable,country,unit,source_note
1961-Q1,0.03586,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1961-Q2,0.040162,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1961-Q3,0.033523,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1961-Q4,0.03494,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1962-Q1,0.033206,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1962-Q2,0.034935,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1962-Q3,0.029844,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1962-Q4,0.029486,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1963-Q1,0.03355,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1963-Q2,0.03554,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1963-Q3,0.030868,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1963-Q4,0.032434,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1964-Q1,0.030503,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1964-Q2,0.032471,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1964-Q3,0.027481,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1964-Q4,0.027444,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1965-Q1,0.027899,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1965-Q2,0.026631,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1965-Q3,0.021038,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1965-Q4,0.023377,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1966-Q1,0.027353,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1966-Q2,0.032806,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1966-Q3,0.026914,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1966-Q4,0.032036,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1967-Q1,0.030632,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1967-Q2,0.036829,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1967-Q3,0.031873,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1967-Q4,0.033081,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1968-Q1,0.031809,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1968-Q2,0.037344,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1968-Q3,0.032171,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1968-Q4,0.033826,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1969-Q1,0.033203,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1969-Q2,0.040399,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1969-Q3,0.034203,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1969-Q4,0.03623,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1970-Q1,0.035519,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1970-Q2,0.039209,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1970-Q3,0.032347,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1970-Q4,0.02975,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1971-Q1,0.026745,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1971-Q2,0.030658,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1971-Q3,0.022371,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1971-Q4,0.023904,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1972-Q1,0.026396,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1972-Q2,0.030544,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1972-Q3,0.027206,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1972-Q4,0.031911,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1973-Q1,0.038404,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1973-Q2,0.04261,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1973-Q3,0.035365,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1973-Q4,0.036313,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1974-Q1,0.033869,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1974-Q2,0.026314,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1974-Q3,0.0175,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1974-Q4,0.011166,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1975-Q1,0.011513,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1975-Q2,0.016344,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1975-Q3,0.013249,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1975-Q4,0.014229,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1976-Q1,0.020077,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1976-Q2,0.023619,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1976-Q3,0.020158,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1976-Q4,0.019287,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1977-Q1,0.020764,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1977-Q2,0.024027,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1977-Q3,0.018672,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1977-Q4,0.020553,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1978-Q1,0.025679,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1978-Q2,0.028837,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1978-Q3,0.024003,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1978-Q4,0.027464,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1979-Q1,0.029049,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1979-Q2,0.036091,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1979-Q3,0.027777,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1979-Q4,0.02831,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1980-Q1,0.029212,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1980-Q2,0.033552,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1980-Q3,0.023313,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1980-Q4,0.024783,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1981-Q1,0.025012,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1981-Q2,0.026145,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1981-Q3,0.019121,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1981-Q4,0.024529,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1982-Q1,0.024632,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1982-Q2,0.024975,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1982-Q3,0.017342,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1982-Q4,0.020865,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1983-Q1,0.023873,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1983-Q2,0.025145,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1983-Q3,0.020296,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1983-Q4,0.025574,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1984-Q1,0.027141,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1984-Q2,0.028801,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1984-Q3,0.021968,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1984-Q4,0.026432,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1985-Q1,0.026471,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1985-Q2,0.029947,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1985-Q3,0.021209,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1985-Q4,0.024754,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1986-Q1,0.02377,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1986-Q2,0.028151,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1986-Q3,0.022029,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1986-Q4,0.026027,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1987-Q1,0.025607,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1987-Q2,0.034506,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1987-Q3,0.026541,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1987-Q4,0.031893,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1988-Q1,0.030886,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1988-Q2,0.039746,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1988-Q3,0.030152,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1988-Q4,0.035756,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1989-Q1,0.038034,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1989-Q2,0.037296,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1989-Q3,0.033861,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1989-Q4,0.036957,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1990-Q1,0.031488,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1990-Q2,0.03591,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1990-Q3,0.028196,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1990-Q4,0.028909,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1991-Q1,0.029088,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1991-Q2,0.030178,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1991-Q3,0.023281,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1991-Q4,0.025014,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1992-Q1,0.02398,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1992-Q2,0.021708,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1992-Q3,0.018043,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1992-Q4,0.015674,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1993-Q1,0.021121,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1993-Q2,0.020751,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1993-Q3,0.014495,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1993-Q4,0.01491,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1994-Q1,0.019728,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1994-Q2,0.020562,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1994-Q3,0.018144,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1994-Q4,0.019405,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1995-Q1,0.020835,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1995-Q2,0.020958,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1995-Q3,0.018685,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1995-Q4,0.021338,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1996-Q1,0.024224,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1996-Q2,0.026711,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1996-Q3,0.020162,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1996-Q4,0.02348,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1997-Q1,0.027244,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1997-Q2,0.027966,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1997-Q3,0.021314,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1997-Q4,0.022339,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1998-Q1,0.021806,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1998-Q2,0.019402,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1998-Q3,0.017783,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1998-Q4,0.017853,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1999-Q1,0.023309,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1999-Q2,0.021312,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1999-Q3,0.021921,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
1999-Q4,0.024775,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2000-Q1,0.031521,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2000-Q2,0.028968,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2000-Q3,0.026425,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2000-Q4,0.03136,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2001-Q1,0.030678,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2001-Q2,0.028886,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2001-Q3,0.018297,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2001-Q4,0.022372,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2002-Q1,0.028295,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2002-Q2,0.026477,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2002-Q3,0.02369,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2002-Q4,0.02891,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2003-Q1,0.03156,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2003-Q2,0.029348,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2003-Q3,0.025362,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2003-Q4,0.032778,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2004-Q1,0.038423,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2004-Q2,0.037398,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2004-Q3,0.03306,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2004-Q4,0.036686,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2005-Q1,0.041983,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2005-Q2,0.040972,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2005-Q3,0.033692,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2005-Q4,0.038638,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2006-Q1,0.041603,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2006-Q2,0.041518,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2006-Q3,0.036289,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2006-Q4,0.039114,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2007-Q1,0.042042,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2007-Q2,0.045012,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2007-Q3,0.035329,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2007-Q4,0.036515,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2008-Q1,0.035212,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2008-Q2,0.042971,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2008-Q3,0.027461,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2008-Q4,0.014829,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2009-Q1,0.013717,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2009-Q2,0.024323,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2009-Q3,0.022017,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2009-Q4,0.030958,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2010-Q1,0.03271,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2010-Q2,0.037089,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2010-Q3,0.031871,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2010-Q4,0.037861,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2011-Q1,0.036345,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2011-Q2,0.035837,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2011-Q3,0.02974,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2011-Q4,0.03442,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2012-Q1,0.039496,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2012-Q2,0.040364,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2012-Q3,0.033056,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2012-Q4,0.039854,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2013-Q1,0.044446,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2013-Q2,0.050307,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2013-Q3,0.040689,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2013-Q4,0.048615,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2014-Q1,0.050547,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2014-Q2,0.052004,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2014-Q3,0.042569,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2014-Q4,0.052981,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2015-Q1,0.051025,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2015-Q2,0.06368,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2015-Q3,0.04636,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2015-Q4,0.053529,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2016-Q1,0.047878,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2016-Q2,0.05942,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2016-Q3,0.052494,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2016-Q4,0.061351,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2017-Q1,0.057414,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2017-Q2,0.068279,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
