quarter,value,source_note
1957-Q3,0.335749,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1957-Q4,0.235721,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1958-Q1,0.330612,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1958-Q2,0.278974,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1958-Q3,0.317671,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1958-Q4,0.222598,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1959-Q1,0.321774,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1959-Q2,0.274106,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1959-Q3,0.316975,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1959-Q4,0.255114,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1960-Q1,0.361811,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1960-Q2,0.309761,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1960-Q3,0.365239,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1960-Q4,0.284971,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1961-Q1,0.392384,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1961-Q2,0.341562,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1961-Q3,0.401928,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1961-Q4,0.317503,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1962-Q1,0.402193,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1962-Q2,0.347275,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1962-Q3,0.397731,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1962-Q4,0.317093,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1963-Q1,0.398244,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1963-Q2,0.336587,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1963-Q3,0.382352,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1963-Q4,0.31871,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1964-Q1,0.396945,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1964-Q2,0.336036,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1964-Q3,0.384905,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1964-Q4,0.32017,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1965-Q1,0.383516,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1965-Q2,0.318949,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1965-Q3,0.351699,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1965-Q4,0.296756,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1966-Q1,0.362812,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1966-Q2,0.326669,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1966-Q3,0.370016,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1966-Q4,0.311051,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1967-Q1,0.37918,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1967-Q2,0.344512,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1967-Q3,0.383052,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1967-Q4,0.335634,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1968-Q1,0.413892,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1968-Q2,0.358395,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1968-Q3,0.388667,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1968-Q4,0.341703,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1969-Q1,0.408613,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1969-Q2,0.364225,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1969-Q3,0.416463,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1969-Q4,0.365162,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1970-Q1,0.43554,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1970-Q2,0.379624,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1970-Q3,0.421571,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1970-Q4,0.367559,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1971-Q1,0.428277,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1971-Q2,0.364507,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1971-Q3,0.400623,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1971-Q4,0.353907,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1972-Q1,0.421659,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1972-Q2,0.356017,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1972-Q3,0.398006,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1972-Q4,0.36359,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1973-Q1,0.436227,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1973-Q2,0.375845,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1973-Q3,0.42971,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1973-Q4,0.396739,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1974-Q1,0.446214,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1974-Q2,0.366364,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
1974-Q3,0.403519,"JP i_q_gfcf = (民間住宅+民間企業設備+公的固定資本形成)/GDP quarterly. 68SNA段 1955Q1-1993Q4 ×splice(0.2027) + ESRI QE 2008SNA 1994Q1-2026Q2 direct; growth-link over overlap 1994-2000 (28q), 禁 level concat 已遵守; cutoff 2026-08-31 (2026Q2 1次速報 08-17)"
